name	term	lev	seq	value
"cellular component assembly"	GO:0022618;GO:0034622;GO:0071826;GO:0065003;GO:0022607;GO:0043933	5	TRINITY_DN292331_c0_g1	20.9033488667807
"cellular component assembly"	GO:0022618;GO:0034622;GO:0071826;GO:0065003;GO:0022607;GO:0043933	5	TRINITY_DN292998_c5_g6	8.42577427631062
"cellular component assembly"	GO:0022618;GO:0034622;GO:0071826;GO:0065003;GO:0022607;GO:0043933	5	TRINITY_DN293394_c0_g1	9.1396663469271
"cellular component assembly"	GO:0022618;GO:0034622;GO:0071826;GO:0065003;GO:0022607;GO:0043933	5	TRINITY_DN298476_c0_g1	-17.3629590057319
"cellular component assembly"	GO:0022618;GO:0034622;GO:0071826;GO:0065003;GO:0022607;GO:0043933	5	TRINITY_DN298832_c1_g1	-15.6715236182055
"cellular component assembly"	GO:0022618;GO:0034622;GO:0071826;GO:0065003;GO:0022607;GO:0043933	5	TRINITY_DN298848_c3_g2	5.55991955591821
"cellular component assembly"	GO:0022618;GO:0034622;GO:0071826;GO:0065003;GO:0022607;GO:0043933	5	TRINITY_DN314196_c0_g1	28.4033506212698
"cellular component assembly"	GO:0022618;GO:0034622;GO:0071826;GO:0065003;GO:0022607;GO:0043933	5	TRINITY_DN314236_c0_g1	27.1880549321034
"cellular component assembly"	GO:0022618;GO:0034622;GO:0071826;GO:0065003;GO:0022607;GO:0043933	5	TRINITY_DN316936_c5_g1	-5.39058204630847
"cellular component assembly"	GO:0022618;GO:0034622;GO:0071826;GO:0065003;GO:0022607;GO:0043933	5	TRINITY_DN298449_c4_g2	-4.87823041062288
"ion transport"	GO:0003333;GO:0006865;GO:1905039;GO:0046942;GO:0098656;GO:1903825;GO:0015711;GO:0015849;GO:0006820;GO:0006811;GO:0034220;GO:0055085	6	TRINITY_DN252333_c0_g1	-5.39374173533767
"ion transport"	GO:0003333;GO:0006865;GO:1905039;GO:0046942;GO:0098656;GO:1903825;GO:0015711;GO:0015849;GO:0006820;GO:0006811;GO:0034220;GO:0055085	6	TRINITY_DN292396_c0_g1	-13.1036496742437
"ion transport"	GO:0003333;GO:0006865;GO:1905039;GO:0046942;GO:0098656;GO:1903825;GO:0015711;GO:0015849;GO:0006820;GO:0006811;GO:0034220;GO:0055085	6	TRINITY_DN292396_c0_g2	-7.12614930081174
